ID	QMARKS	PERIOD	APOSTRO	COLON	QUOTE	QMARK	SEMIC	COMMA	EXCLAM	PARENTH	ALLPCT	DASH	OTHERP	
2760	14.2857	3.7975	1.8987	0.6329	0.0000	0.6329	0.0000	5.6962	0.0000	0.6329	17.0886	0.0000	3.7975	
5560	0.0000	1.8750	0.0000	1.8750	0.0000	0.0000	5.0000	5.6250	0.0000	7.5000	31.8750	1.2500	8.7500	
8681	0.0000	7.4468	5.3191	0.0000	0.0000	0.0000	0.0000	3.1915	2.1277	1.0638	24.4681	1.0638	4.2553	
8411	0.0000	4.4444	0.0000	0.0000	0.0000	0.0000	0.0000	4.4444	0.0000	0.0000	11.1111	0.0000	2.2222	
8451	0.0000	3.5714	3.5714	0.0000	0.0000	0.0000	0.0000	7.1429	0.0000	0.0000	14.2857	0.0000	0.0000	
8551	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
8581	0.0000	7.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	0.0000	7.1429	
9461	0.0000	4.8780	2.4390	0.0000	0.0000	0.0000	0.0000	9.7561	0.0000	0.0000	19.5122	0.0000	2.4390	
14271	16.6667	8.3333	3.5714	8.3333	0.0000	1.1905	0.0000	5.9524	0.0000	0.0000	32.1429	2.3810	2.3810	
14791	0.0000	3.4483	0.0000	0.0000	3.4483	0.0000	0.0000	6.8966	0.0000	1.7241	18.9655	0.0000	3.4483	
6110	0.0000	11.4035	2.6316	0.8772	3.5088	0.0000	0.0000	2.6316	0.0000	1.7544	24.5614	0.0000	1.7544	
6120	0.0000	11.4865	1.3514	0.6757	2.7027	0.0000	0.0000	4.0541	0.0000	0.6757	32.4324	4.7297	6.7568	
6140	0.0000	6.1224	4.0816	2.0408	0.0000	0.0000	0.0000	2.0408	0.0000	0.0000	16.3265	0.0000	2.0408	
14971	0.0000	5.8394	0.7299	0.0000	1.4599	0.0000	0.0000	2.9197	0.0000	1.4599	16.7883	0.0000	4.3796	
18661	0.0000	6.8182	3.7879	0.7576	0.0000	0.0000	0.0000	6.8182	0.0000	0.0000	21.2121	0.0000	3.0303	
18701	0.0000	9.0909	0.0000	0.0000	0.0000	0.0000	0.0000	9.0909	0.0000	0.0000	24.2424	0.0000	6.0606	
18721	0.0000	13.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.3333	0.0000	0.0000	
18861	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	0.0000	8.8235	0.0000	2.9412	32.3529	0.0000	8.8235	
18881	0.0000	13.6364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.7273	0.0000	9.0909	
18891	0.0000	8.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	2.7778	
18951	0.0000	8.0645	0.0000	0.0000	0.0000	0.0000	0.0000	1.6129	0.0000	0.0000	9.6774	0.0000	0.0000	
121	25.0000	2.4691	1.2346	1.2346	0.0000	1.2346	0.0000	2.4691	0.0000	0.0000	8.6420	0.0000	0.0000	
171	0.0000	4.5455	1.5152	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	0.0000	15.1515	3.0303	1.5152	
10	0.0000	38.0952	9.5238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	47.6190	0.0000	0.0000	
150	14.2857	3.3333	1.6667	0.0000	1.6667	0.8333	0.0000	5.0000	1.6667	2.5000	20.0000	0.8333	2.5000	
170	0.0000	4.8780	4.8780	0.0000	0.0000	0.0000	0.0000	2.4390	0.0000	0.0000	14.6341	0.0000	2.4390	
670	0.0000	5.1282	2.5641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	0.0000	
2250	0.0000	6.9444	3.4722	0.0000	0.0000	0.0000	0.0000	6.9444	0.0000	1.3889	21.5278	1.3889	1.3889	
2300	0.0000	7.6923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.7692	7.6923	15.3846	
201	0.0000	6.4286	0.7143	0.0000	0.0000	0.0000	0.0000	0.7143	0.0000	0.0000	14.2857	0.7143	5.7143	
20	3.7037	7.5241	0.9624	0.4374	2.0997	0.2625	0.0000	4.8994	0.0875	2.1872	53.3683	0.6124	34.2957	
220	0.0000	20.0000	2.8571	0.0000	0.0000	0.0000	0.0000	5.7143	2.8571	0.0000	37.1429	0.0000	5.7143	
430	0.0000	17.6471	5.8824	0.0000	3.9216	0.0000	0.0000	5.8824	0.0000	0.0000	39.2157	0.0000	5.8824	
480	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	20.0000	0.0000	4.0000	
650	0.0000	5.2632	0.5848	0.0000	0.0000	0.0000	0.0000	5.2632	0.0000	0.0000	14.0351	0.0000	2.9240	
2330	0.0000	6.3291	2.5316	0.0000	0.0000	0.0000	0.0000	9.4937	0.0000	1.8987	26.5823	0.0000	6.3291	
211	0.0000	4.1667	1.0417	0.0000	0.0000	0.0000	0.0000	2.0833	0.0000	0.0000	8.3333	0.0000	1.0417	
261	0.0000	5.7971	0.0000	0.0000	0.0000	0.0000	0.0000	1.4493	0.0000	0.0000	7.2464	0.0000	0.0000	
321	0.0000	14.2857	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	0.0000	0.0000	
351	0.0000	2.8571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8571	0.0000	5.7143	0.0000	0.0000	
90	0.0000	7.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.1429	0.0000	0.0000	
1321	0.0000	7.4074	3.7037	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	0.0000	22.2222	0.0000	0.0000	
2801	0.0000	4.7619	0.0000	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	0.0000	9.5238	0.0000	0.0000	
1750	0.0000	7.1429	7.1429	0.0000	0.0000	0.0000	0.0000	7.1429	7.1429	0.0000	35.7143	0.0000	7.1429	
2230	0.0000	6.4516	1.6129	0.0000	0.0000	0.0000	0.0000	8.0645	4.8387	1.6129	32.2581	0.0000	9.6774	
2320	0.0000	3.5088	0.0000	0.0000	0.0000	0.0000	0.0000	5.2632	1.7544	0.0000	10.5263	0.0000	0.0000	
2420	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	6.6667	0.0000	
5991	0.0000	2.1583	5.7554	0.7194	0.0000	0.0000	0.0000	5.7554	0.7194	0.0000	17.2662	0.0000	2.1583	
7081	0.0000	5.8824	3.9216	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.8039	0.0000	0.0000	
7111	0.0000	4.3243	0.0000	0.5405	0.0000	0.0000	0.0000	3.7838	0.5405	0.0000	11.8919	0.0000	2.7027	
2140	0.0000	3.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	3.3333	
7581	0.0000	4.8387	1.6129	0.0000	0.0000	0.0000	0.0000	3.2258	1.6129	0.0000	11.2903	0.0000	0.0000	
2290	0.0000	15.7895	5.2632	0.0000	0.0000	0.0000	0.0000	5.2632	0.0000	0.0000	31.5789	0.0000	5.2632	
2350	0.0000	5.0847	0.0000	0.0000	0.0000	0.0000	0.0000	3.3898	0.8475	0.0000	15.2542	0.8475	5.0847	
7711	0.0000	3.1746	0.5291	0.0000	0.0000	0.0000	0.0000	1.5873	0.5291	0.0000	10.0529	3.7037	0.5291	
2390	0.0000	28.0000	8.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	52.0000	0.0000	8.0000	
8921	0.0000	4.7059	0.0000	0.0000	0.0000	0.0000	2.3529	1.1765	0.0000	1.1765	11.7647	0.0000	2.3529	
2910	0.0000	6.2500	0.0000	0.0000	0.0000	0.0000	2.0833	8.3333	0.0000	0.0000	18.7500	0.0000	2.0833	
9031	0.0000	3.6036	3.6036	0.0000	0.0000	0.0000	0.0000	5.4054	0.0000	0.9009	14.4144	0.0000	0.9009	
5451	66.6667	2.7027	2.7027	0.0000	0.0000	5.4054	0.0000	0.0000	0.0000	0.0000	13.5135	0.0000	2.7027	
5611	0.0000	3.6364	3.6364	0.0000	0.0000	0.0000	0.0000	3.6364	1.8182	0.0000	16.3636	0.0000	3.6364	
5651	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	0.0000	13.0435	0.0000	0.0000	
1870	0.0000	5.7143	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8571	0.0000	14.2857	0.0000	5.7143	
5831	0.0000	3.2258	0.0000	0.0000	0.0000	0.0000	0.0000	3.2258	3.2258	0.0000	16.1290	0.0000	6.4516	
5841	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.5714	0.0000	0.0000	
6161	0.0000	9.5238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.7619	33.3333	4.7619	14.2857	
6171	0.0000	3.3898	1.6949	0.0000	1.1299	0.0000	0.0000	3.3898	0.0000	0.5650	12.9944	1.6949	1.1299	
6571	0.0000	0.0000	1.9608	0.0000	0.0000	0.0000	0.0000	1.9608	3.9216	0.0000	7.8431	0.0000	0.0000	
11191	25.0000	7.5472	3.7736	0.0000	0.0000	1.8868	0.0000	3.7736	0.0000	0.0000	16.9811	0.0000	0.0000	
11201	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.2222	11.1111	0.0000	
4100	50.0000	0.0000	3.2258	0.0000	12.9032	6.4516	0.0000	6.4516	0.0000	3.2258	45.1613	9.6774	3.2258	
4140	0.0000	11.7647	11.7647	0.0000	0.0000	0.0000	0.0000	5.8824	0.0000	0.0000	35.2941	5.8824	0.0000	
4490	0.0000	9.5238	0.0000	2.3810	0.0000	0.0000	0.0000	7.1429	2.3810	0.0000	50.0000	2.3810	26.1905	
11371	0.0000	2.8986	1.4493	0.0000	0.0000	1.4493	0.0000	4.3478	0.0000	1.4493	14.4928	0.0000	2.8986	
4130	0.0000	10.2564	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.8205	0.0000	2.5641	
4300	0.0000	22.2222	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.5556	0.0000	27.7778	0.0000	0.0000	
11591	0.0000	3.7736	1.8868	1.8868	0.0000	0.0000	0.0000	0.0000	5.6604	7.5472	71.6981	0.0000	50.9434	
5030	0.0000	8.2353	7.0588	0.0000	0.0000	0.0000	0.0000	7.0588	0.0000	0.0000	23.5294	0.0000	1.1765	
5290	0.0000	7.4074	3.7037	3.7037	0.0000	0.0000	0.0000	0.0000	3.7037	0.0000	22.2222	0.0000	3.7037	
11611	0.0000	19.3548	0.0000	9.6774	0.0000	0.0000	0.0000	0.0000	3.2258	0.0000	51.6129	0.0000	19.3548	
6090	0.0000	0.0000	0.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	0.0000	
11621	0.0000	8.3333	0.0000	2.7778	0.0000	0.0000	0.0000	5.5556	2.7778	0.0000	19.4444	0.0000	0.0000	
4420	0.0000	7.6923	0.0000	0.0000	7.6923	0.0000	0.0000	0.0000	0.0000	0.0000	15.3846	0.0000	0.0000	
11721	33.3333	2.9851	0.0000	1.4925	0.0000	1.4925	0.0000	4.4776	2.9851	4.4776	37.3134	0.0000	19.4030	
5300	0.0000	6.7797	5.0847	1.6949	0.0000	0.0000	0.0000	11.8644	1.6949	1.6949	45.7627	0.0000	16.9492	
5330	50.0000	2.2222	0.0000	0.0000	0.0000	2.2222	0.0000	4.4444	0.0000	0.0000	11.1111	0.0000	2.2222	
5520	0.0000	0.0000	0.0000	0.0000	0.0000	1.4085	1.4085	8.4507	2.8169	9.8592	40.8451	4.2254	12.6761	
5880	0.0000	4.7059	1.1765	5.8824	4.7059	0.0000	0.0000	2.3529	0.0000	0.0000	35.2941	1.1765	15.2941	
11741	0.0000	17.6471	0.0000	5.8824	0.0000	0.0000	0.0000	5.8824	0.0000	0.0000	70.5882	0.0000	41.1765	
4500	100.0000	0.0000	0.0000	0.0000	0.0000	12.5000	0.0000	12.5000	0.0000	0.0000	25.0000	0.0000	0.0000	
11931	20.0000	15.3846	1.5385	0.0000	0.0000	3.0769	0.0000	3.0769	0.0000	0.0000	23.0769	0.0000	0.0000	
4280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12371	14.2857	4.2553	0.0000	0.0000	0.0000	0.7092	0.0000	1.4184	0.0000	0.7092	9.2199	0.0000	2.1277	
4870	0.0000	5.7143	0.0000	0.0000	0.0000	0.0000	0.0000	5.7143	0.0000	1.9048	16.1905	0.9524	1.9048	
4880	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	0.9615	1.9231	0.0000	0.0000	11.5385	0.9615	0.0000	
4900	0.0000	5.1546	2.0619	0.0000	4.1237	0.0000	0.0000	5.1546	0.0000	1.0309	20.6186	0.0000	3.0928	
5000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	2.0000	4.0000	0.0000	0.0000	10.0000	0.0000	0.0000	
5830	20.0000	6.5574	3.2787	0.0000	0.0000	1.6393	0.0000	3.2787	0.0000	0.0000	18.0328	0.0000	3.2787	
6010	0.0000	4.1096	2.7397	0.0000	0.0000	0.0000	0.0000	3.4247	0.0000	0.0000	15.7534	2.7397	2.7397	
12561	0.0000	4.5918	0.5102	0.5102	0.0000	0.0000	0.0000	3.0612	0.0000	1.5306	14.2857	1.0204	3.0612	
13081	0.0000	12.0000	0.0000	8.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	44.0000	0.0000	20.0000	
13281	0.0000	2.1505	0.0000	1.0753	0.0000	0.0000	0.5376	4.3011	2.1505	4.8387	31.1828	0.0000	16.1290	
13341	0.0000	12.5000	1.2500	0.0000	5.0000	0.0000	0.0000	3.7500	0.0000	1.2500	32.5000	2.5000	6.2500	
5580	0.0000	5.0505	1.0101	0.0000	4.0404	0.0000	1.0101	1.0101	0.0000	0.0000	13.1313	0.0000	1.0101	
13511	0.0000	16.6667	0.0000	16.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	108.3333	0.0000	75.0000	
13671	0.0000	14.6341	0.0000	0.0000	0.0000	0.0000	0.0000	12.1951	4.8780	0.0000	31.7073	0.0000	0.0000	
13791	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0303	3.0303	0.0000	9.0909	0.0000	3.0303	
5690	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14281	0.0000	7.0175	1.7544	0.0000	3.5088	0.0000	0.0000	1.7544	0.0000	1.7544	21.0526	1.7544	3.5088	
5900	0.0000	384.6154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	46.1538	7.6923	469.2308	0.0000	30.7692	
5990	0.0000	6.3830	2.1277	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.6383	2.1277	0.0000	
14291	0.0000	0.0000	0.0000	2.3810	0.0000	0.0000	0.0000	9.5238	7.1429	4.7619	45.2381	0.0000	21.4286	
6100	0.0000	0.0000	0.0000	5.5556	0.0000	0.0000	0.0000	5.5556	22.2222	0.0000	38.8889	0.0000	5.5556	
14541	33.3333	2.6667	1.3333	0.0000	0.0000	1.3333	0.0000	0.0000	0.0000	0.0000	5.3333	0.0000	0.0000	
14561	0.0000	5.2083	1.0417	1.0417	0.0000	0.0000	0.0000	2.0833	0.0000	1.0417	16.6667	2.0833	4.1667	
6000	0.0000	6.6667	0.0000	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	6.6667	
14601	0.0000	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	0.0000	
14641	0.0000	2.1277	4.2553	0.0000	0.0000	0.0000	0.0000	0.0000	4.2553	0.0000	34.0426	6.3830	17.0213	
14761	20.0000	4.5977	3.4483	0.0000	0.0000	1.1494	0.0000	1.1494	0.0000	0.0000	11.4943	0.0000	1.1494	
14771	33.3333	4.1667	6.2500	0.0000	0.0000	1.0417	0.0000	6.2500	0.0000	0.0000	18.7500	1.0417	0.0000	
16561	40.0000	4.4118	8.8235	0.0000	0.0000	2.9412	0.0000	4.4118	0.0000	0.0000	22.0588	1.4706	0.0000	
16721	0.0000	2.4390	14.6341	0.0000	0.0000	0.0000	0.0000	2.4390	2.4390	0.0000	24.3902	0.0000	2.4390	
16761	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	0.0000	9.0909	0.0000	0.0000	45.4545	0.0000	18.1818	
16771	0.0000	5.5556	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.5556	0.0000	0.0000	
16791	33.3333	5.7143	5.7143	0.0000	0.0000	2.8571	0.0000	2.8571	0.0000	0.0000	17.1429	0.0000	0.0000	
16821	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	0.0000	4.7619	4.7619	0.0000	23.8095	0.0000	4.7619	
16951	0.0000	4.5455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.8182	0.0000	2.2727	
6940	0.0000	25.0000	5.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	50.0000	10.0000	5.0000	
17511	0.0000	7.1429	1.7857	0.0000	0.0000	0.0000	0.0000	1.7857	0.0000	0.0000	10.7143	0.0000	0.0000	
17521	0.0000	3.7037	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.2593	3.7037	1.8519	
1671	0.0000	11.1111	0.0000	7.9365	0.0000	0.0000	0.0000	1.5873	0.0000	1.5873	58.7302	0.0000	36.5079	
2201	0.0000	11.1111	0.0000	11.1111	0.0000	0.0000	0.0000	22.2222	0.0000	0.0000	66.6667	0.0000	22.2222	
2271	16.6667	2.7027	0.0000	0.0000	2.7027	1.3514	0.0000	0.0000	5.4054	0.0000	29.7297	0.0000	17.5676	
2441	0.0000	5.2632	0.0000	0.7519	0.0000	0.0000	1.5038	5.2632	0.0000	0.0000	24.8120	2.2556	9.7744	
2471	0.0000	4.8387	0.0000	0.0000	0.0000	0.0000	0.0000	1.6129	3.2258	1.6129	20.9677	0.0000	9.6774	
2561	0.0000	0.0000	0.0000	6.2500	0.0000	0.0000	0.0000	6.2500	18.7500	0.0000	56.2500	0.0000	25.0000	
2621	0.0000	4.4444	0.0000	2.2222	0.0000	0.0000	0.0000	0.0000	0.0000	2.2222	22.2222	0.0000	13.3333	
660	0.0000	25.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	0.0000	50.0000	0.0000	0.0000	
1430	100.0000	4.0816	0.0000	4.0816	0.0000	4.0816	0.0000	0.0000	2.0408	0.0000	40.8163	2.0408	24.4898	
4581	0.0000	6.5789	0.0000	0.0000	0.0000	0.0000	0.0000	2.6316	0.0000	1.3158	15.7895	0.0000	5.2632	
6081	0.0000	11.7647	0.0000	5.8824	0.0000	0.0000	0.0000	2.9412	0.0000	0.0000	44.1176	0.0000	23.5294	
2010	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4286	1.4286	2.8571	34.2857	0.0000	18.5714	
2070	0.0000	8.6957	0.0000	4.3478	0.0000	0.0000	2.1739	2.1739	0.0000	0.0000	50.0000	0.0000	32.6087	
11061	0.0000	11.7647	0.0000	1.9608	3.9216	0.0000	0.0000	0.0000	0.0000	1.9608	49.0196	0.0000	29.4118	
11241	0.0000	11.5385	0.0000	11.5385	0.0000	0.0000	0.0000	0.0000	0.0000	3.8462	76.9231	0.0000	50.0000	
14171	0.0000	2.6316	0.0000	0.0000	0.0000	0.0000	0.0000	5.2632	0.0000	2.6316	18.4211	0.0000	7.8947	
5840	0.0000	21.0526	0.0000	0.0000	0.0000	0.0000	0.0000	10.5263	0.0000	0.0000	36.8421	0.0000	5.2632	
14511	0.0000	14.2857	0.0000	14.2857	0.0000	0.0000	0.0000	0.0000	0.0000	4.7619	76.1905	0.0000	42.8571	
7310	0.0000	5.7143	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8571	1.4286	24.2857	0.0000	14.2857	
7320	0.0000	4.3478	0.0000	0.0000	0.0000	0.0000	0.0000	21.7391	0.0000	0.0000	39.1304	0.0000	13.0435	
8361	30.7692	6.9892	0.5376	0.0000	0.0000	2.1505	0.0000	8.6022	0.5376	0.0000	19.8925	1.0753	0.0000	
8381	40.0000	7.3529	2.9412	0.0000	2.9412	2.9412	0.0000	0.0000	1.4706	1.4706	35.2941	5.8824	10.2941	
8831	22.2222	10.5634	7.0423	0.0000	0.0000	2.8169	0.0000	3.5211	0.0000	0.7042	26.0563	0.7042	0.7042	
14221	33.3333	7.1429	0.0000	1.4286	0.0000	1.4286	0.0000	2.8571	0.0000	0.0000	17.1429	0.0000	4.2857	
14341	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	46.6667	13.3333	13.3333	
14581	0.0000	16.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	8.3333	
18611	28.5714	6.4516	0.0000	0.0000	0.0000	3.2258	0.0000	0.0000	1.6129	0.0000	12.9032	0.0000	1.6129	
19001	0.0000	6.6667	4.4444	0.0000	0.0000	0.0000	0.0000	4.4444	0.0000	2.2222	28.8889	2.2222	8.8889	
7300	16.6667	7.4468	0.0000	1.0638	0.0000	1.0638	0.0000	3.1915	1.0638	1.0638	24.4681	1.0638	8.5106	
111	0.0000	4.4776	0.0000	5.2239	0.0000	0.0000	0.0000	3.7313	0.7463	0.0000	20.8955	0.0000	6.7164	
5381	0.0000	5.9880	1.7964	0.0000	3.5928	0.0000	0.0000	4.1916	0.0000	0.0000	17.9641	1.1976	1.1976	
6621	0.0000	3.1250	4.6875	0.0000	0.0000	0.0000	0.0000	4.6875	3.1250	0.0000	15.6250	0.0000	0.0000	
2030	0.0000	9.3750	3.1250	0.0000	0.0000	0.0000	0.0000	1.5625	1.5625	1.5625	25.0000	1.5625	6.2500	
11181	0.0000	4.9327	1.3453	1.3453	1.7937	0.0000	0.0000	5.8296	0.0000	0.4484	20.6278	0.4484	4.4843	
11261	0.0000	5.8252	1.9417	0.0000	0.0000	0.0000	0.0000	2.9126	0.0000	0.0000	11.6505	0.0000	0.9709	
16551	28.5714	5.1429	0.0000	1.1429	0.0000	1.1429	0.0000	1.1429	0.0000	0.5714	16.0000	2.8571	4.0000	
21861	0.0000	5.2632	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.2632	15.7895	0.0000	5.2632	
21891	0.0000	4.8309	0.4831	0.4831	0.9662	0.0000	0.0000	11.5942	0.0000	0.4831	26.5700	1.9324	5.7971	
1531	25.0000	4.6875	1.5625	0.0000	0.0000	1.5625	0.0000	1.5625	0.0000	0.0000	9.3750	0.0000	0.0000	
1591	0.0000	4.3243	1.6216	0.0000	0.0000	0.0000	0.0000	2.1622	0.0000	1.0811	18.3784	1.0811	8.1081	
2161	0.0000	4.3478	2.1739	0.0000	0.0000	0.0000	0.0000	2.1739	0.0000	1.0870	13.0435	0.0000	3.2609	
3281	12.5000	3.5714	1.5873	0.0000	0.0000	0.3968	0.0000	4.3651	0.0000	0.7937	15.8730	2.7778	2.3810	
3841	0.0000	5.2632	0.0000	0.0000	0.0000	0.0000	0.0000	2.6316	0.0000	1.3158	14.4737	0.0000	5.2632	
8341	14.2857	7.8947	0.0000	1.7544	5.2632	1.7544	0.0000	3.5088	0.0000	1.7544	25.4386	1.7544	1.7544	
9341	0.0000	6.3492	1.5873	0.0000	0.0000	0.0000	0.0000	3.1746	1.5873	0.0000	25.3968	3.1746	9.5238	
9411	14.2857	7.8740	3.1496	0.0000	1.5748	0.7874	0.0000	3.9370	0.0000	0.7874	25.9843	2.3622	5.5118	
14191	14.2857	4.3243	0.0000	0.5405	0.0000	0.5405	0.0000	2.7027	0.0000	0.0000	8.1081	0.0000	0.0000	
14211	0.0000	9.3750	0.0000	0.0000	0.0000	0.0000	0.0000	6.2500	0.0000	0.0000	15.6250	0.0000	0.0000	
5960	0.0000	3.3981	0.0000	0.9709	2.9126	0.0000	0.0000	6.3107	0.4854	1.4563	18.4466	0.9709	1.9417	
18581	40.0000	6.8182	0.0000	0.0000	0.0000	4.5455	0.0000	2.2727	0.0000	0.0000	13.6364	0.0000	0.0000	
19251	16.6667	4.3478	2.6087	0.0000	0.0000	0.8696	0.0000	4.3478	0.0000	0.8696	13.9130	0.0000	0.8696	
20451	0.0000	6.6667	3.3333	0.0000	0.0000	0.0000	0.0000	0.0000	3.3333	0.0000	13.3333	0.0000	0.0000	
20541	0.0000	6.5574	3.2787	0.0000	0.0000	0.0000	0.0000	1.6393	0.0000	0.0000	11.4754	0.0000	0.0000	
101	0.0000	4.2254	0.0000	4.9296	0.0000	0.0000	0.0000	3.5211	0.7042	0.0000	16.9014	0.0000	3.5211	
5371	0.0000	6.6986	1.4354	0.0000	0.0000	0.0000	0.0000	0.4785	0.0000	0.0000	8.6124	0.0000	0.0000	
11131	0.0000	4.4444	3.7037	0.0000	0.0000	0.0000	0.0000	5.1852	0.7407	0.7407	19.2593	1.4815	2.9630	
12771	0.0000	7.1429	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	7.1429	0.0000	28.5714	0.0000	0.0000	
12901	0.0000	6.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.2500	0.0000	18.7500	0.0000	6.2500	
16531	33.3333	9.3750	0.0000	0.0000	0.0000	3.1250	0.0000	0.0000	0.0000	0.0000	12.5000	0.0000	0.0000	
21811	33.3333	2.2727	0.0000	0.0000	0.0000	2.2727	0.0000	4.5455	2.2727	2.2727	20.4545	4.5455	2.2727	
21821	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	30.0000	0.0000	0.0000	
21871	0.0000	22.2222	0.0000	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	0.0000	44.4444	0.0000	11.1111	
21881	0.0000	10.7143	3.5714	1.7857	0.0000	0.0000	0.0000	7.1429	0.0000	0.0000	26.7857	1.7857	1.7857	
1521	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	1.0000	1.0000	16.0000	1.0000	2.0000	
1561	0.0000	2.7778	4.1667	0.0000	0.0000	0.0000	0.0000	5.5556	0.0000	1.3889	18.0556	2.7778	1.3889	
840	0.0000	4.7170	2.8302	0.9434	0.0000	0.0000	0.0000	4.7170	0.0000	1.8868	19.3396	0.9434	3.3019	
860	0.0000	4.2735	2.1368	0.0000	0.0000	0.0000	0.0000	3.8462	0.0000	0.0000	10.6838	0.0000	0.4274	
1651	0.0000	2.9484	0.0000	0.0000	0.0000	0.0000	0.0000	5.6511	0.0000	0.4914	13.7592	0.0000	4.6683	
940	0.0000	2.8571	0.0000	0.0000	0.0000	0.0000	0.0000	2.8571	0.0000	0.0000	5.7143	0.0000	0.0000	
1721	0.0000	2.3256	0.0000	0.0000	0.0000	0.0000	0.0000	9.3023	0.0000	0.0000	13.9535	0.0000	2.3256	
1811	15.3846	8.4211	0.7018	2.1053	3.5088	0.7018	0.0000	3.1579	0.0000	0.7018	31.9298	3.8596	8.7719	
3511	16.6667	2.7586	2.0690	0.6897	1.3793	0.6897	0.0000	2.0690	0.6897	2.7586	20.6897	3.4483	4.1379	
